0000000000,2766
1010101011,1825
0101010101,1818
1010101010,519
0101010110,473
0101010100,137
1010101100,104
0101010111,74
1010101001,67
1010101101,42
0101010011,39
0101011000,38
1010101000,38
0101010010,19
1010101110,17
1010100111,13
0101011001,11
1010100110,11
1010101111,10
0101010001,10
1010100101,10
0101011010,9
0101011100,7
1010100100,7
0101010000,7
1010110010,6
0101011101,5
1010110000,5
1010110011,4
0101001101,4
1010100011,4
0101011011,4
0101001001,3
0101001110,3
0101001100,3
1010100001,2
1010010100,2
0101100100,2
1010110001,2
0101001010,2
0101001111,2
0101100001,2
1010010011,2
0101000010,2
0101001011,2
1011001000,2
0101011110,2
1010011010,2
1001111011,1
1100011110,1
0100000110,1
0100110010,1
0101110000,1
1010111100,1
0101100000,1
1011001011,1
0101111101,1
0101100010,1
1011110111,1
1011100110,1
1010011111,1
1001100100,1
1010111101,1
0101110111,1
1010110111,1
0100000010,1
0110011111,1
0101100011,1
0101101011,1
1010000100,1
1010111010,1
0101000101,1
1010011110,1
1011101000,1
1001101010,1
0111110010,1
1010100000,1
0110000101,1
0100111101,1
0101100111,1
0100001010,1
1011010100,1
1010011011,1
1010001111,1
1011000011,1
1010000000,1
0011011011,1
0110110000,1
1010001000,1
1011000100,1
0100110110,1
0101101100,1
1010010111,1
0110001100,1
0101000100,1
1001111010,1
1011011001,1
0111110111,1
1010010101,1
0101101010,1
0100111100,1
1001000110,1
