000000000000,1363
100000000000,1354
001010101011,955
110101010101,952
101010101011,946
010101010101,943
001010101010,239
110101010110,238
010101010110,213
101010101010,209
101010101100,73
010101010100,66
001010101100,58
110101010100,49
110101010111,41
101010101001,38
001010101001,33
010101010111,30
001010101000,25
001010101101,20
110101011000,20
101010101101,19
010101011000,14
001010101110,13
010101010011,11
101010101000,11
110101010011,10
110101011001,9
101010100101,9
110101010010,9
010101010010,9
001010100111,8
101010100111,6
101010101111,6
110101011010,6
010101011100,6
110101010000,5
101010101110,5
001010100101,5
110101010001,5
001010101111,4
001010110001,4
110101001111,4
010101011010,4
010101010001,4
010101010000,3
001010010110,3
010101001110,3
010101100000,3
010101011110,3
101010100110,3
110101011011,3
001010100100,3
010101011001,3
110101011110,3
101010110000,3
110101001110,2
001010001011,2
101010110001,2
010101000110,2
110101011100,2
010101011111,2
101010100010,2
010101110010,2
110101100000,2
110100111001,2
010101001011,2
101010111010,2
101010100100,2
110101100111,2
001010110000,2
101010110100,2
010101111100,1
001011000100,1
011100100100,1
101010010001,1
110100111000,1
001010110110,1
010101001000,1
010111010101,1
101011000111,1
010110000010,1
101011001110,1
101010010011,1
010101001101,1
101010100001,1
101010011111,1
010101101010,1
100001000010,1
001010111101,1
010100111111,1
010101100011,1
010101001111,1
001000011100,1
101011000001,1
101010111001,1
101010110111,1
101001111101,1
110110010110,1
010101000100,1
101010110010,1
110101101100,1
001010110101,1
101010011001,1
010101101000,1
001010011010,1
101010111111,1
110101110110,1
001100000111,1
110101101011,1
001010110111,1
010100010111,1
010101001100,1
001010011111,1
001010100011,1
101001101000,1
001000100000,1
101010110011,1
001010110010,1
001010111001,1
101010110110,1
110100110000,1
110100110010,1
010101001001,1
010100110110,1
010101011011,1
010101001010,1
110101000111,1
101010001011,1
101010011101,1
001010111011,1
001010011011,1
110100111011,1
101010011000,1
110101001010,1
001011001110,1
101001010100,1
001011000010,1
001010110100,1
001011101001,1
110101101010,1
110101001001,1
001010011101,1
110110000000,1
001010111000,1
010100111010,1
101010111000,1
110101000110,1
