010000000000,428
110000000000,415
000000000000,394
001100110011,391
100000000000,380
101100110011,374
000011001101,372
111100110011,362
110011001101,352
010011001101,345
100011001101,331
011100110011,328
010110011010,248
101001100110,245
111001100110,245
100110011010,243
011001100110,241
110110011010,236
001001100110,230
000110011010,226
000110011001,123
101001100111,120
100110011001,105
001001100111,103
111001100111,101
010110011001,101
011001100111,98
110110011001,93
001001100101,29
110011001100,28
000011001100,26
101100110100,25
110110011011,24
010011001100,22
111100110100,22
100011001100,21
001001101000,21
010110011011,21
001100110100,20
111001101000,19
011100110100,18
101001100101,18
111001100101,17
101001101000,16
011001100101,16
010110011000,15
100110011011,15
110011001110,14
011100110010,13
111100110010,12
110110011000,12
000110011011,11
000110010111,11
100110011000,11
000011001110,11
101100110010,10
100011001110,9
001100110010,9
011001101000,8
111001101001,8
101001100100,7
110110011101,7
100110011100,7
001001100100,7
100011001011,7
110110011100,7
101100110101,6
011001100100,6
010110011100,6
000110011110,6
100110011101,6
010011001111,5
000011001011,5
011001100011,5
110110010111,5
001001101001,5
001100110101,5
000110011000,5
111001100100,5
011001101010,5
101100110001,5
011001101001,5
000110011100,5
101001100011,4
011001100010,4
010110010111,4
110011001011,4
101001101010,4
010011001110,4
101100111000,4
010011001011,4
010110011110,4
011100110101,4
110011001111,4
100110010111,3
101100110110,3
011001100001,3
000011001111,3
001001100010,3
111100110110,3
101001100000,3
011100110000,3
110110100000,3
000110011101,3
000110010101,3
111001101010,3
000011001010,3
100011001111,3
010110100001,3
111001100000,3
110011010000,3
111001101011,3
001001011100,2
100110010011,2
011001011111,2
011001011011,2
010110010101,2
111001100010,2
001001100011,2
111001110000,2
001001101011,2
011001101011,2
010110011111,2
111100110001,2
101001101100,2
001001100001,2
101001100001,2
000110100001,2
101001010101,2
110110011110,2
000110010110,2
100110010101,2
010110011101,2
101100101101,2
100011010000,2
111001100001,2
110110011111,2
110011001000,2
001100110001,2
110011001010,2
100110011111,2
000110010100,2
101100110000,2
001001101010,2
001000010011,1
011001011100,1
101100010001,1
011100110110,1
100110011110,1
100110101010,1
000010010001,1
011001000011,1
011000110110,1
100110101000,1
101010001000,1
111100010110,1
101001011001,1
111001101100,1
101100111110,1
101100101111,1
110110100011,1
010110001001,1
011001101111,1
001001010100,1
101100110111,1
000110101011,1
001100111000,1
110011010100,1
010110010001,1
101001110001,1
010101001010,1
011100000110,1
111100001100,1
001011101001,1
011010110011,1
000011001001,1
111100101110,1
010011000111,1
110110010101,1
101101000110,1
010110100110,1
101001111000,1
101001000111,1
100101001110,1
101001101111,1
001001011101,1
111001110001,1
001001101110,1
101001011110,1
111100101001,1
101001101001,1
011100111101,1
100110010110,1
000011000111,1
000010100111,1
010110010000,1
110000011110,1
111010100001,1
011000010110,1
111001101110,1
011100110001,1
000011000110,1
110110001001,1
111100010010,1
010110100111,1
000110010011,1
111100101100,1
011001011001,1
100110100000,1
001011110100,1
001100101111,1
001100110000,1
001001001111,1
001001011111,1
111001010100,1
000110010010,1
111100101111,1
110011010101,1
101001010001,1
111100110101,1
111001011110,1
100011010010,1
100110001000,1
111001101111,1
010011000000,1
010110001101,1
010110001010,1
100011010001,1
110011011111,1
100110010100,1
100101101100,1
000110001110,1
010101111010,1
001001101101,1
001001100000,1
101001001011,1
101001101011,1
010110100010,1
010010001100,1
110101000010,1
001100010111,1
110110001110,1
001001011110,1
111001011101,1
000110001011,1
100011000011,1
011100111001,1
100011001000,1
101010010101,1
000111000001,1
101001100010,1
000111101101,1
110101110011,1
000011010000,1
110110100100,1
001001110011,1
000101100101,1
100011001001,1
000110001111,1
010110010100,1
010011000101,1
001100101100,1
001100101101,1
000110011111,1
100110010010,1
001001101100,1
111001011111,1
100110100111,1
100011001010,1
000110100100,1
000011001000,1
001001001001,1
111100111000,1
011100110111,1
110110010110,1
001100111101,1
010011010010,1
111001100011,1
000100101011,1
111100110000,1
