010000000000,443
000000000000,433
001100110011,407
110000000000,398
100000000000,386
101100110011,360
000011001101,358
110011001101,355
100011001101,349
111100110011,342
010011001101,339
011100110011,339
011001100110,260
101001100110,246
110110011010,238
001001100110,234
111001100110,230
010110011010,227
000110011010,226
100110011010,208
011001100111,137
000110011001,113
110110011001,109
001001100111,106
101001100111,103
010110011001,103
111001100111,102
100110011001,90
011100110100,31
101100110100,27
100011001100,27
111100110100,27
000011001100,26
110011001100,24
111001100101,22
110110011011,22
010011001100,21
110110011000,21
010110011011,18
000110011011,17
101001100101,17
111001101000,17
000011001110,16
001100110010,15
011001100101,15
101001101000,14
100110011011,14
001001100101,14
001100110100,14
011001101000,13
000110011000,13
010110011000,10
111100110010,10
010110010111,10
101100110010,10
001001101000,10
100110011000,9
100110010111,8
000011001011,8
100011001110,8
110011001110,8
011100110010,8
101001100100,7
010110011100,7
111001100100,7
101100110101,6
000110010111,6
001001101001,6
101001101010,6
010011001011,6
111001101010,6
101001101001,5
000110011101,5
001100110101,5
010011001110,5
111001101001,5
011001101010,5
110110011101,4
011001100001,4
111001100010,4
101001100011,4
000110010101,4
010110010110,4
100110011100,4
001001100100,4
110110011100,4
101100110001,4
111001100011,4
010011001111,3
010110010101,3
011001100100,3
001001100011,3
000011001111,3
110110010111,3
001001100010,3
100110010110,3
111100110110,3
011100110000,3
110011001011,3
001100101111,3
010110011101,3
110110011111,3
111100111001,3
110011010000,3
011100101111,3
001001101010,3
100110100011,2
110110010101,2
011001100011,2
001001101011,2
011001101011,2
000110110110,2
111100110001,2
011100101011,2
101001101100,2
011100110001,2
100110100000,2
101001100001,2
000110100110,2
000110100001,2
111001101101,2
010011010000,2
111100110101,2
011001101100,2
010110010010,2
000110011110,2
000011001010,2
110011001001,2
110110011110,2
101001101011,2
000110010110,2
000011010010,2
100011001011,2
010110011110,2
100011010000,2
111001100001,2
110110100110,2
011100110101,2
000011010011,2
000011010000,2
110011001111,2
001100110001,2
011001101001,2
001100110110,2
000110011100,2
010110010011,2
011000111000,1
011100110110,1
100101111010,1
100011000110,1
100110011110,1
101100101110,1
110011000010,1
001101001110,1
111001101100,1
101100110110,1
011001011011,1
001000111101,1
001010100100,1
110110001101,1
110110100011,1
101101100100,1
100011100010,1
001100111000,1
111001010101,1
000110001101,1
011100111000,1
010011001001,1
000011001001,1
100011100000,1
111001011100,1
111100101110,1
010011010100,1
010101100110,1
110011101011,1
000110001100,1
100011010011,1
101001010100,1
111001110000,1
101001101111,1
110101111010,1
011100101010,1
011001100000,1
011100101100,1
111001110001,1
011001101101,1
011001100010,1
101000011101,1
010101111110,1
010110011111,1
000010111110,1
001010000100,1
101001100000,1
001001100001,1
111001110101,1
010011000011,1
010010010100,1
111100101100,1
010100110101,1
101001010110,1
010101110011,1
101001101101,1
110011010111,1
101001110100,1
001100110000,1
110011000100,1
100011000010,1
011001110110,1
001001011111,1
111100101111,1
001010011000,1
001000001110,1
110011010101,1
000101011100,1
110110010001,1
010010111011,1
001001110010,1
010011000000,1
110110110001,1
100100111011,1
101001011111,1
100110100100,1
001001011000,1
001001101101,1
101101000010,1
110100100010,1
100110100001,1
100011001111,1
000011010001,1
111101000010,1
100011011000,1
110110000100,1
010011011000,1
100011011011,1
100110010101,1
101010100001,1
110101010001,1
001100101011,1
000011000101,1
111001011101,1
110010110000,1
111001001110,1
010011111111,1
010111101100,1
110110101000,1
001001010110,1
010110000101,1
001001011011,1
101100101101,1
111001011001,1
100011001000,1
100101110100,1
011001101110,1
100011011110,1
010010110101,1
000010111010,1
011001110000,1
100110011101,1
101001100010,1
000110100000,1
110110100100,1
110011010010,1
001001110011,1
001100111001,1
000110001111,1
111010011110,1
111001110010,1
010110010100,1
100100110111,1
100110011111,1
110110100001,1
011001010011,1
100110000110,1
000110011111,1
001001101100,1
111001011111,1
111001110111,1
000110100100,1
000011101100,1
001100111100,1
110111010000,1
110110000110,1
011100110111,1
010011010001,1
101100110000,1
110011000101,1
001010010001,1
111001101011,1
